Unnamed: 0,CustomerID,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,"Tenure_(0, 12)","Tenure_(12, 24)","Tenure_(24, 48)","Tenure_(48, 60)","Tenure_(60, 72)",PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
4429,54430,0,1,13,3.0,4,1,2,0,12,2,11,12,157.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4430,54431,0,1,7,3.0,4,5,2,1,17,4,5,14,315.45,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4431,54432,1,1,36,3.0,4,4,3,1,13,5,8,10,243.49,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4432,54433,0,1,16,4.0,4,1,3,0,24,2,2,5,145.7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4433,54434,0,3,13,4.0,4,1,6,0,15,2,2,2,190.02,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4434,54435,0,1,10,4.0,5,3,3,0,18,2,2,1,157.3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4435,54436,0,1,7,4.0,4,1,4,1,19,2,2,3,261.03,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4436,54437,0,1,29,4.0,2,4,9,0,19,6,5,3,244.96,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4437,54438,0,3,14,3.0,2,5,3,1,25,5,8,8,181.05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4438,54439,0,1,7,3.0,4,4,3,0,21,2,2,5,188.97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4439,54440,0,1,11,4.0,4,4,5,0,16,1,2,7,316.44,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4440,54441,0,1,10,3.0,4,3,5,1,16,2,2,4,300.84,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4441,54442,0,3,7,2.0,4,3,3,0,26,7,12,7,174.07,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4442,54443,0,3,9,3.0,4,1,3,0,19,1,2,10,170.54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4443,54444,0,1,27,3.0,4,1,5,1,20,1,2,9,179.15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4444,54445,0,1,18,3.0,4,5,3,1,14,2,4,4,172.41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4445,54446,0,1,7,3.0,4,1,3,0,13,2,6,8,146.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4446,54447,1,1,31,3.0,4,3,5,1,23,1,2,1,156.61,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4447,54448,0,1,30,3.0,4,1,11,0,15,1,2,3,182.45,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4448,54449,1,1,23,3.0,4,4,4,1,14,2,2,3,148.73,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4449,54450,0,1,15,4.0,4,1,3,0,22,2,2,3,158.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4450,54451,0,1,17,3.0,4,5,11,1,16,1,2,3,311.65,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4451,54452,0,1,10,2.0,4,4,6,0,13,3,8,8,169.85,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4452,54453,0,3,12,3.0,4,4,3,0,12,1,3,3,152.89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4453,54454,1,3,11,3.0,5,1,3,1,13,5,8,5,183.28,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4454,54455,0,1,16,3.0,4,1,3,1,13,1,2,3,148.26,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4455,54456,0,3,33,4.0,4,4,7,0,15,4,7,9,260.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4456,54457,1,1,10,3.0,4,3,3,0,14,2,2,1,139.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4457,54458,0,3,23,4.0,4,4,2,0,16,4,7,10,205.2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4458,54459,0,1,25,3.0,2,1,6,0,19,2,2,1,161.88,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4459,54460,0,1,9,3.0,6,4,7,0,19,1,2,3,179.82,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4460,54461,0,3,9,3.0,4,4,3,0,20,2,2,5,285.15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4461,54462,0,3,17,4.0,5,3,3,0,13,1,2,1,137.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4462,54463,0,1,23,4.0,2,5,2,0,20,1,2,8,181.61,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4463,54464,0,3,14,4.0,2,1,6,0,12,4,8,8,194.29,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4464,54465,0,1,7,3.0,2,1,2,0,18,2,4,7,221.13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4465,54466,0,1,31,3.0,4,4,9,0,16,2,2,9,181.74,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4466,54467,0,3,14,4.0,5,3,3,0,15,4,5,9,179.84,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4467,54468,0,1,32,3.0,5,4,5,0,18,1,2,2,245.61,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4468,54469,0,1,7,3.0,6,3,4,1,14,2,2,3,181.6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4469,54470,0,1,12,3.0,4,1,2,1,13,2,2,4,173.21,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4470,54471,0,2,9,4.0,5,5,5,0,13,1,2,1,189.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4471,54472,0,1,14,4.0,4,5,3,0,19,3,10,12,177.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4472,54473,0,1,9,3.0,4,1,2,1,19,3,3,3,151.95,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4473,54474,0,1,12,4.0,4,4,8,0,12,8,8,9,243.78,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4474,54475,0,1,17,4.0,4,5,3,1,17,2,12,11,295.68,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4475,54476,0,1,17,3.0,4,1,2,0,20,1,2,8,149.55,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4476,54477,0,1,7,3.0,5,3,9,1,13,2,2,8,264.64,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4477,54478,1,1,15,3.0,5,4,4,0,16,8,8,8,174.41,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4478,54479,0,1,12,3.0,4,4,3,1,13,1,2,3,149.78,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4479,54480,0,3,15,4.0,5,4,3,1,12,12,12,10,177.28,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4480,54481,0,3,9,4.0,4,3,3,1,12,1,2,5,169.78,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4481,54482,0,3,14,4.0,4,1,6,0,13,1,2,8,200.47,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4482,54483,0,1,9,4.0,2,1,9,0,17,1,2,8,175.55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4483,54484,1,1,9,3.0,6,1,7,1,14,2,3,3,159.64,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4484,54485,0,1,35,4.0,4,1,3,0,14,2,2,10,182.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4485,54486,0,1,14,3.0,5,3,3,0,25,8,9,10,214.43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4486,54487,0,1,14,3.0,5,1,3,0,17,7,14,4,317.72,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4487,54488,1,3,10,3.0,4,3,6,1,19,2,2,1,177.38,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4488,54489,0,3,17,3.0,5,1,5,0,15,2,2,2,171.82,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4489,54490,0,1,12,3.0,4,3,6,0,16,2,2,2,308.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4490,54491,0,1,17,3.0,5,3,3,0,12,2,2,1,177.57,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4491,54492,0,3,7,4.0,4,4,2,1,14,1,2,5,188.49,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4492,54493,0,1,27,3.0,4,3,5,0,13,1,2,4,173.69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4493,54494,0,1,14,3.0,4,5,10,0,17,2,2,3,224.85,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4494,54495,0,1,15,4.0,4,1,11,0,15,9,10,9,161.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4495,54496,0,3,7,3.0,6,1,4,1,23,2,2,3,199.57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4496,54497,1,1,15,4.0,6,5,3,1,12,1,2,8,146.19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4497,54498,0,1,16,2.0,5,1,2,0,18,2,3,3,164.83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4498,54499,0,3,12,2.0,5,3,3,0,14,2,2,3,186.18,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4499,54500,0,3,15,3.0,4,4,3,0,19,1,2,8,187.14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4500,54501,0,1,12,4.0,4,1,9,0,17,2,2,5,188.47,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4501,54502,0,1,22,4.0,5,1,2,1,15,3,5,10,240.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4502,54503,0,1,14,3.0,4,1,3,1,15,5,5,11,196.43,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4503,54504,0,3,17,3.0,5,4,3,1,15,2,2,8,207.68,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4504,54505,0,1,12,4.0,4,4,2,0,14,2,2,14,205.95,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4505,54506,0,1,33,3.0,4,1,3,0,13,1,2,3,154.04,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4506,54507,0,1,13,4.0,5,4,8,1,16,2,2,3,185.32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4507,54508,0,3,11,4.0,4,3,5,0,20,1,2,1,154.76,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4508,54509,0,1,30,3.0,4,1,4,0,15,2,2,1,284.92,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4509,54510,0,3,9,4.0,4,3,3,0,15,2,2,3,171.49,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4510,54511,0,2,9,3.0,4,3,2,1,12,2,2,1,151.96,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4511,54512,0,1,9,4.0,4,4,3,0,14,1,2,8,148.7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4512,54513,0,3,36,4.0,4,3,5,0,22,1,3,1,250.04,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4513,54514,0,1,13,3.0,2,5,6,1,14,7,7,8,184.74,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4514,54515,0,3,32,3.0,4,3,9,1,13,3,3,3,172.36,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4515,54516,0,3,7,3.0,4,3,3,0,18,1,8,8,177.96,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4516,54517,0,1,9,4.0,5,1,5,0,24,2,2,1,192.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4517,54518,1,3,7,4.0,5,4,3,1,12,2,2,3,146.74,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4518,54519,0,3,7,3.0,4,1,6,0,16,2,2,1,191.53,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4519,54520,0,3,10,3.0,5,1,6,0,12,1,2,5,221.99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4520,54521,0,1,7,3.0,4,3,4,0,12,1,2,3,192.55,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4521,54522,0,1,17,3.0,2,3,5,1,14,1,2,8,147.13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4522,54523,0,3,16,3.0,4,1,3,0,25,3,3,3,151.1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4523,54524,1,3,12,3.0,4,3,3,1,14,1,2,1,153.51,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4524,54525,0,1,17,4.0,4,5,8,0,21,2,2,4,159.52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4525,54526,0,1,14,2.0,4,3,4,0,15,2,2,1,177.58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4526,54527,1,3,11,3.0,4,4,3,0,19,5,8,8,218.55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4527,54528,0,1,17,4.0,5,1,8,0,16,2,2,3,229.96,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4528,54529,1,3,29,4.0,5,3,4,1,13,2,2,1,188.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4529,54530,0,1,16,3.0,5,4,2,1,17,3,3,3,151.57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4530,54531,1,3,19,3.0,2,4,3,0,16,1,2,1,152.16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
4531,54532,0,1,30,3.0,4,1,11,0,17,1,2,3,147.01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4532,54533,0,1,16,4.0,5,4,11,0,20,1,2,1,190.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4533,54534,0,1,7,3.0,4,4,3,0,12,1,2,5,163.16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4534,54535,0,3,16,4.0,4,1,3,0,17,2,2,8,177.53,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4535,54536,0,1,14,3.0,5,3,10,0,25,2,3,1,234.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4536,54537,0,3,21,3.0,4,1,6,0,12,2,2,8,174.36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4537,54538,0,1,9,4.0,4,3,6,0,14,3,3,3,150.43,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4538,54539,1,3,26,4.0,2,1,10,1,14,1,2,5,178.04,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4539,54540,0,1,9,4.0,4,1,4,1,14,1,2,3,291.59,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4540,54541,0,3,17,4.0,4,3,3,1,13,1,2,4,167.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4541,54542,0,3,9,4.0,4,4,3,0,19,2,2,1,149.76,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4542,54543,1,1,10,4.0,4,5,2,0,23,1,2,5,156.02,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4543,54544,0,1,18,3.0,4,4,3,0,14,2,2,3,147.44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4544,54545,0,3,9,4.0,5,3,3,0,14,9,10,1,200.96,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4545,54546,1,1,11,3.0,4,1,11,1,24,2,2,1,147.85,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4546,54547,0,1,21,4.0,4,5,3,0,13,11,13,18,155.34,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4547,54548,0,3,9,3.0,4,4,9,0,13,1,2,4,182.15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4548,54549,0,1,7,4.0,4,5,5,0,17,1,2,3,150.76,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4549,54550,0,1,17,3.0,4,4,4,1,13,1,2,2,166.97,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4550,54551,0,1,19,3.0,5,4,3,0,12,2,4,10,268.36,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4551,54552,0,1,9,4.0,5,3,8,0,23,2,2,1,159.48,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4552,54553,0,1,12,3.0,4,5,6,0,15,2,2,3,319.06,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4553,54554,0,3,11,4.0,4,3,11,0,16,1,2,3,190.38,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4554,54555,0,1,14,3.0,4,5,3,0,13,4,4,13,168.06,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4555,54556,0,1,28,4.0,4,1,9,0,21,2,2,3,147.58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4556,54557,0,1,15,4.0,4,3,6,1,15,2,2,3,170.22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4557,54558,0,3,11,4.0,5,1,3,1,12,1,2,4,169.87,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4558,54559,0,1,32,4.0,4,3,5,1,16,5,11,8,169.49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4559,54560,0,1,7,4.0,5,5,3,0,13,4,4,3,147.18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4560,54561,0,1,7,3.0,4,3,3,1,17,1,2,7,316.97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4561,54562,0,3,13,3.0,2,5,11,0,12,7,11,8,257.12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4562,54563,0,3,19,3.0,4,3,2,0,12,4,5,5,190.77,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4563,54564,0,3,7,3.0,2,5,3,0,17,2,2,8,208.92,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4564,54565,0,1,24,4.0,4,5,3,0,13,1,2,9,170.58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4565,54566,1,1,10,4.0,4,5,7,0,14,2,2,3,165.31,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4566,54567,0,1,10,3.0,5,3,4,1,15,2,2,5,204.69,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4567,54568,0,1,17,4.0,4,1,5,0,22,1,2,3,151.54,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4568,54569,0,1,11,2.0,4,1,4,0,14,2,2,5,290.55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4569,54570,0,1,36,4.0,4,3,4,0,12,2,2,3,170.56,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4570,54571,0,1,9,3.0,6,1,4,0,21,2,2,3,185.91,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4571,54572,0,1,14,3.0,4,5,7,0,17,2,12,11,320.66,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4572,54573,0,1,25,3.0,4,3,4,0,15,2,2,9,173.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4573,54574,0,1,35,3.0,5,1,2,0,12,1,2,5,170.23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4574,54575,1,3,7,4.0,4,4,3,1,17,1,2,5,157.02,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4575,54576,1,3,13,3.0,6,3,2,0,17,1,2,1,148.51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4576,54577,0,1,9,3.0,4,1,3,1,24,2,2,1,142.02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4577,54578,0,3,9,4.0,4,3,2,0,15,2,2,13,305.41,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4578,54579,0,1,30,3.0,4,1,3,0,23,1,2,3,153.86,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4579,54580,0,1,10,3.0,4,1,6,0,16,2,2,5,145.97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4580,54581,0,1,10,4.0,5,3,3,0,19,1,2,8,244.35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4581,54582,1,1,32,4.0,5,4,7,0,17,2,2,2,150.46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
